date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
1996-01-01,2.7,2.7,7.4,91.0,1000.0,5.0,96.0,87.0,17.0
1996-01-02,0.0,1.3,8.4,90.0,1005.3,3.6,298.0,60.0,15.0
1996-01-03,0.0,-2.3,7.2,86.0,1013.6,5.0,118.0,38.0,13.0
1996-01-04,0.6,2.4,6.8,85.0,1018.7,6.4,62.0,89.0,12.0
1996-01-05,2.5,1.3,3.2,85.0,1014.3,8.7,55.0,99.0,3.0
1996-01-06,14.7,0.9,5.1,90.0,1010.1,16.5,31.0,100.0,22.0
1996-01-07,13.1,5.4,7.8,90.0,1009.0,11.3,33.0,100.0,21.0
1996-01-08,5.6,5.5,10.2,92.0,1011.3,5.5,13.0,77.0,22.0
1996-01-09,0.0,2.0,9.9,91.0,1018.3,4.3,225.0,61.0,17.0
1996-01-10,1.2,4.9,9.9,90.0,1017.7,7.9,39.0,100.0,13.0
1996-01-11,0.1,7.8,12.9,91.0,1016.1,8.6,39.0,100.0,18.0
1996-01-12,1.8,7.9,12.2,91.0,1013.3,8.3,38.0,85.0,19.0
1996-01-13,3.1,7.0,12.9,92.0,1017.6,6.4,37.0,82.0,17.0
1996-01-14,0.0,5.0,10.4,85.0,1022.8,7.0,64.0,77.0,11.0
1996-01-15,0.0,1.9,7.4,74.0,1027.8,9.2,56.0,24.0,0.0
1996-01-16,0.0,-1.4,7.1,76.0,1030.8,4.2,40.0,2.0,1.0
1996-01-17,0.0,-2.0,7.8,80.0,1031.2,3.9,345.0,0.0,6.0
1996-01-18,0.0,-3.8,6.6,82.0,1025.2,4.1,201.0,39.0,5.0
1996-01-19,0.0,-1.9,5.8,83.0,1018.5,3.5,85.0,9.0,10.0
1996-01-20,0.0,-1.9,5.7,84.0,1017.0,8.7,28.0,72.0,8.0
1996-01-21,0.0,1.6,5.7,74.0,1021.5,7.7,42.0,80.0,0.0
1996-01-22,0.2,1.5,5.3,71.0,1022.3,8.5,42.0,82.0,0.0
1996-01-23,6.7,3.1,4.9,86.0,1020.2,11.9,37.0,100.0,15.0
1996-01-24,21.3,4.8,7.5,91.0,1011.0,15.4,36.0,100.0,24.0
1996-01-25,3.1,3.6,5.8,83.0,1009.4,12.2,50.0,100.0,4.0
1996-01-26,8.9,4.8,8.7,90.0,1010.8,9.8,39.0,100.0,20.0
1996-01-27,6.0,5.6,8.7,93.0,1013.3,3.6,53.0,99.0,22.0
1996-01-28,0.0,3.3,8.8,91.0,1017.6,4.8,52.0,97.0,14.0
1996-01-29,0.0,4.4,8.2,79.0,1018.2,8.8,41.0,77.0,0.0
1996-01-30,0.0,2.6,7.0,64.0,1020.2,16.5,64.0,24.0,0.0
1996-01-31,0.0,0.8,5.3,52.0,1024.5,19.1,62.0,14.0,0.0
1996-02-01,0.0,-1.9,5.4,66.0,1026.1,8.6,66.0,16.0,0.0
1996-02-02,4.3,-1.4,4.1,83.0,1020.3,8.5,36.0,96.0,9.0
1996-02-03,0.5,1.9,5.9,92.0,1010.1,5.1,266.0,83.0,17.0
1996-02-04,4.3,0.6,6.4,93.0,1007.5,9.4,49.0,81.0,19.0
1996-02-05,1.6,1.9,6.1,68.0,1005.4,16.6,68.0,72.0,0.0
1996-02-06,0.0,-2.0,2.8,60.0,1002.2,10.3,58.0,56.0,0.0
1996-02-07,0.0,-3.6,2.1,62.0,1002.3,7.7,46.0,23.0,0.0
1996-02-08,0.0,-3.6,4.2,63.0,999.7,6.0,46.0,10.0,0.0
1996-02-09,0.0,-3.2,7.4,72.0,1013.7,6.6,121.0,1.0,0.0
1996-02-10,0.0,-2.6,6.7,75.0,1018.5,5.7,65.0,89.0,0.0
1996-02-11,0.0,-0.3,7.0,82.0,1019.6,7.4,41.0,78.0,7.0
1996-02-12,0.0,-2.0,7.4,80.0,1016.2,5.8,244.0,54.0,11.0
1996-02-13,9.9,0.9,8.4,81.0,1001.2,7.4,336.0,78.0,10.0
1996-02-14,0.0,-2.6,10.2,75.0,1010.2,5.5,4.0,35.0,9.0
1996-02-15,0.1,-2.6,8.6,75.0,1023.6,5.7,75.0,21.0,6.0
1996-02-16,0.0,-1.1,8.6,76.0,1021.6,5.3,150.0,18.0,0.0
1996-02-17,0.0,-0.6,8.6,79.0,1012.6,6.1,93.0,20.0,1.0
1996-02-18,0.0,-2.3,10.7,77.0,1013.3,6.3,173.0,47.0,2.0
1996-02-19,10.8,0.5,7.4,92.0,996.9,6.7,16.0,96.0,20.0
1996-02-20,0.5,-1.6,9.3,81.0,1000.7,7.9,53.0,77.0,11.0
1996-02-21,0.0,3.5,7.5,60.0,1004.6,15.3,63.0,99.0,0.0
1996-02-22,0.1,0.3,6.2,66.0,1010.0,9.2,60.0,80.0,0.0
1996-02-23,0.0,-2.4,4.3,65.0,1014.2,6.6,68.0,55.0,0.0
1996-02-24,0.0,-3.0,5.9,68.0,1017.0,5.3,271.0,33.0,0.0
1996-02-25,0.0,-3.2,7.7,72.0,1021.9,4.8,70.0,34.0,0.0
1996-02-26,0.0,0.3,9.3,79.0,1023.9,7.1,51.0,63.0,6.0
1996-02-27,0.2,-0.3,10.2,83.0,1022.5,6.5,55.0,57.0,13.0
1996-02-28,0.0,-1.1,10.8,80.0,1021.1,7.1,44.0,27.0,11.0
1996-02-29,0.0,-1.7,11.6,70.0,1021.4,5.6,78.0,17.0,3.0
1996-03-01,0.7,1.4,12.5,75.0,1013.7,7.0,116.0,32.0,3.0
1996-03-02,0.2,1.2,7.3,46.0,1013.8,13.1,111.0,33.0,0.0
1996-03-03,0.2,-3.1,8.2,54.0,1013.9,6.4,224.0,17.0,0.0
1996-03-04,0.5,-2.6,6.7,69.0,1016.1,7.8,60.0,33.0,1.0
1996-03-05,0.0,-4.1,8.0,69.0,1022.3,6.0,224.0,16.0,3.0
1996-03-06,0.0,-2.7,8.8,71.0,1021.8,4.6,86.0,7.0,0.0
1996-03-07,0.4,-2.4,8.7,70.0,1018.9,9.6,43.0,30.0,6.0
1996-03-08,0.0,2.5,8.0,57.0,1025.3,14.3,50.0,61.0,0.0
1996-03-09,0.0,-0.5,7.4,58.0,1026.5,12.7,49.0,25.0,0.0
1996-03-10,0.0,-0.1,6.6,56.0,1024.1,12.8,58.0,14.0,0.0
1996-03-11,0.0,-2.4,7.3,67.0,1015.0,6.3,83.0,40.0,0.0
1996-03-12,2.0,0.7,4.2,73.0,1007.8,15.5,51.0,77.0,3.0
1996-03-13,0.0,1.0,4.9,64.0,1009.9,8.8,48.0,81.0,0.0
1996-03-14,0.0,0.2,10.8,74.0,1012.8,5.0,25.0,85.0,0.0
1996-03-15,0.0,4.9,13.3,70.0,1010.4,8.2,46.0,95.0,0.0
1996-03-16,5.9,6.2,8.6,79.0,1007.3,15.5,53.0,99.0,7.0
1996-03-17,1.7,5.8,13.1,77.0,1012.3,9.0,56.0,79.0,2.0
1996-03-18,0.3,5.2,11.9,75.0,1014.6,9.2,58.0,92.0,2.0
1996-03-19,0.0,4.3,10.5,67.0,1015.3,8.2,45.0,86.0,0.0
1996-03-20,0.0,1.8,12.2,72.0,1013.0,5.3,104.0,46.0,0.0
1996-03-21,0.0,2.7,14.1,79.0,1015.1,5.7,106.0,67.0,6.0
1996-03-22,0.1,6.1,14.6,83.0,1016.2,5.1,83.0,87.0,12.0
1996-03-23,2.5,7.4,12.0,91.0,1020.6,7.2,80.0,85.0,14.0
1996-03-24,0.0,5.5,15.0,87.0,1022.2,4.2,164.0,84.0,13.0
1996-03-25,1.2,6.9,14.6,88.0,1019.7,6.1,111.0,85.0,15.0
1996-03-26,0.5,7.9,13.9,88.0,1014.7,4.6,108.0,100.0,12.0
1996-03-27,4.9,8.9,15.3,82.0,1005.7,7.2,72.0,99.0,13.0
1996-03-28,1.4,5.0,10.6,56.0,1010.0,9.8,105.0,63.0,2.0
1996-03-29,2.2,2.8,10.6,68.0,1010.0,6.7,70.0,53.0,3.0
1996-03-30,1.1,2.3,11.3,71.0,1008.0,8.4,55.0,37.0,4.0
1996-03-31,0.7,-0.2,11.9,69.0,1010.6,7.3,130.0,43.0,9.0
1996-04-01,5.3,3.8,10.5,75.0,1009.9,12.1,38.0,89.0,5.0
1996-04-02,16.7,5.5,10.7,83.0,1002.3,16.8,36.0,100.0,13.0
1996-04-03,7.8,5.1,9.1,75.0,1008.4,14.9,50.0,95.0,15.0
1996-04-04,4.7,3.6,11.6,77.0,1012.9,5.4,44.0,96.0,6.0
1996-04-05,1.3,6.3,14.2,81.0,1014.9,3.7,288.0,80.0,10.0
1996-04-06,0.0,6.1,17.3,73.0,1016.5,4.7,70.0,30.0,4.0
1996-04-07,0.0,6.6,19.4,70.0,1016.8,3.1,231.0,16.0,4.0
1996-04-08,0.3,6.7,18.9,72.0,1019.4,5.1,45.0,56.0,5.0
1996-04-09,0.6,6.8,18.8,71.0,1020.1,5.7,10.0,47.0,5.0
1996-04-10,0.9,6.2,17.5,81.0,1016.8,4.7,89.0,33.0,9.0
1996-04-11,3.2,7.8,16.0,82.0,1012.3,6.2,74.0,80.0,12.0
1996-04-12,1.6,7.3,17.2,81.0,1009.3,5.0,143.0,49.0,10.0
1996-04-13,5.6,8.0,16.7,86.0,1009.8,9.0,59.0,87.0,16.0
1996-04-14,0.0,6.7,13.9,65.0,1014.9,9.3,82.0,62.0,0.0
1996-04-15,0.2,5.0,15.5,65.0,1017.6,6.7,151.0,10.0,3.0
1996-04-16,0.0,4.0,17.9,61.0,1015.8,6.6,202.0,1.0,0.0
1996-04-17,0.0,5.8,17.5,70.0,1012.3,7.4,86.0,31.0,6.0
1996-04-18,0.0,5.5,19.9,69.0,1015.6,4.3,84.0,15.0,9.0
1996-04-19,0.0,6.7,21.4,67.0,1019.7,5.0,134.0,1.0,4.0
1996-04-20,0.0,7.6,22.5,66.0,1019.1,6.3,133.0,0.0,5.0
1996-04-21,0.0,8.1,22.6,64.0,1017.5,8.0,188.0,1.0,6.0
1996-04-22,0.0,10.7,22.5,56.0,1018.6,6.3,212.0,48.0,0.0
1996-04-23,0.7,10.5,20.3,62.0,1018.3,10.0,213.0,92.0,1.0
1996-04-24,1.2,12.0,19.0,79.0,1018.3,7.3,165.0,98.0,9.0
1996-04-25,10.2,12.8,14.9,92.0,1021.0,5.4,70.0,100.0,23.0
1996-04-26,2.6,11.5,18.0,81.0,1018.6,8.2,40.0,98.0,9.0
1996-04-27,1.8,11.6,16.0,82.0,1016.7,8.2,50.0,99.0,4.0
1996-04-28,0.0,8.3,18.3,77.0,1010.6,4.1,342.0,70.0,9.0
1996-04-29,4.1,10.7,16.3,85.0,1006.1,5.6,114.0,94.0,14.0
1996-04-30,5.5,12.0,18.0,86.0,1003.3,8.8,67.0,99.0,17.0
1996-05-01,1.5,11.5,19.8,76.0,1001.4,6.8,252.0,53.0,8.0
1996-05-02,0.1,11.4,20.0,68.0,1003.3,9.0,221.0,49.0,0.0
1996-05-03,4.1,10.0,18.3,71.0,1002.9,6.1,236.0,67.0,9.0
1996-05-04,0.4,9.1,18.8,68.0,1010.8,4.5,196.0,20.0,0.0
1996-05-05,0.3,10.5,19.0,78.0,1015.3,8.6,64.0,60.0,8.0
1996-05-06,0.0,8.8,21.2,75.0,1012.9,3.8,107.0,22.0,10.0
1996-05-07,0.0,10.1,22.1,75.0,1011.4,4.3,98.0,41.0,8.0
1996-05-08,0.5,11.6,22.6,77.0,1010.1,4.1,175.0,81.0,10.0
1996-05-09,4.1,11.5,20.4,80.0,1005.8,6.8,203.0,83.0,11.0
1996-05-10,11.4,12.5,19.3,87.0,1005.2,6.8,43.0,87.0,16.0
1996-05-11,1.1,12.3,21.5,72.0,1004.9,9.1,35.0,79.0,8.0
1996-05-12,20.2,13.9,17.2,89.0,1004.1,7.2,356.0,100.0,22.0
1996-05-13,5.5,13.6,19.4,83.0,1009.3,6.3,103.0,74.0,12.0
1996-05-14,1.8,11.6,22.0,82.0,1008.1,5.0,184.0,94.0,15.0
1996-05-15,1.2,14.4,23.5,78.0,1006.2,5.6,234.0,45.0,10.0
1996-05-16,0.1,12.7,23.7,74.0,1009.1,5.3,233.0,42.0,3.0
1996-05-17,0.0,13.2,23.8,72.0,1011.6,6.4,199.0,36.0,4.0
1996-05-18,0.0,14.8,23.2,79.0,1011.9,9.3,77.0,48.0,9.0
1996-05-19,5.2,15.4,23.7,79.0,1009.5,7.1,119.0,59.0,14.0
1996-05-20,4.8,13.8,21.4,72.0,1010.4,9.6,232.0,61.0,5.0
1996-05-21,0.1,9.8,20.2,74.0,1019.7,5.2,88.0,25.0,5.0
1996-05-22,0.3,10.9,21.1,72.0,1020.3,4.6,81.0,40.0,6.0
1996-05-23,0.4,12.3,21.8,74.0,1020.9,6.7,76.0,59.0,6.0
1996-05-24,0.0,12.6,23.3,76.0,1019.2,6.7,111.0,21.0,8.0
1996-05-25,0.0,13.8,24.9,67.0,1014.1,8.5,231.0,54.0,7.0
1996-05-26,0.1,15.5,22.7,66.0,1012.9,9.1,185.0,79.0,0.0
1996-05-27,15.5,15.1,20.8,84.0,1009.8,8.6,52.0,93.0,11.0
1996-05-28,1.1,11.0,23.0,71.0,1010.0,8.0,35.0,33.0,11.0
1996-05-29,0.0,10.7,21.0,50.0,1019.4,6.3,131.0,8.0,0.0
1996-05-30,0.0,11.0,23.3,62.0,1022.1,3.8,66.0,7.0,0.0
1996-05-31,0.0,12.6,26.1,60.0,1020.7,5.8,194.0,47.0,0.0
1996-06-01,0.0,12.8,26.9,73.0,1017.9,5.6,104.0,5.0,7.0
1996-06-02,0.0,14.2,26.7,71.0,1013.7,5.5,35.0,14.0,8.0
1996-06-03,0.0,16.1,26.5,70.0,1014.6,6.5,65.0,57.0,6.0
1996-06-04,0.0,15.5,27.1,66.0,1019.0,5.3,55.0,22.0,0.0
1996-06-05,0.0,19.1,26.3,62.0,1022.4,10.7,61.0,13.0,0.0
1996-06-06,0.0,18.2,27.4,64.0,1022.1,7.7,61.0,1.0,0.0
1996-06-07,0.0,17.3,29.5,69.0,1020.9,4.0,123.0,9.0,5.0
1996-06-08,0.0,17.2,30.8,67.0,1019.5,5.0,117.0,18.0,7.0
1996-06-09,0.0,18.8,31.8,68.0,1017.9,6.1,77.0,20.0,6.0
1996-06-10,0.0,19.2,32.1,64.0,1018.3,4.5,63.0,8.0,7.0
1996-06-11,0.0,19.1,32.7,61.0,1019.5,4.5,60.0,15.0,3.0
1996-06-12,0.0,20.5,33.3,57.0,1019.9,4.9,25.0,37.0,0.0
1996-06-13,0.4,20.6,31.6,60.0,1018.2,8.1,35.0,63.0,0.0
1996-06-14,0.6,20.6,24.8,53.0,1021.8,10.8,80.0,50.0,2.0
1996-06-15,0.0,18.3,24.4,50.0,1021.7,8.8,88.0,32.0,0.0
1996-06-16,0.2,16.7,24.5,54.0,1019.4,6.5,63.0,65.0,0.0
1996-06-17,0.0,14.8,26.0,55.0,1019.0,6.8,92.0,14.0,0.0
1996-06-18,0.0,17.5,28.9,47.0,1014.7,4.3,146.0,40.0,0.0
1996-06-19,0.7,17.0,28.7,64.0,1009.9,7.9,293.0,71.0,0.0
1996-06-20,5.7,18.8,26.6,78.0,1008.4,8.8,64.0,88.0,6.0
1996-06-21,0.5,18.8,29.7,65.0,1006.7,6.5,189.0,80.0,8.0
1996-06-22,21.8,16.1,22.1,84.0,1001.9,8.2,23.0,79.0,21.0
1996-06-23,7.3,12.7,19.2,65.0,1012.8,8.0,5.0,72.0,8.0
1996-06-24,0.0,10.8,20.9,66.0,1018.8,8.6,49.0,43.0,4.0
1996-06-25,4.2,15.6,20.5,63.0,1018.1,13.2,33.0,91.0,3.0
1996-06-26,4.6,13.5,20.2,66.0,1016.6,7.8,6.0,83.0,7.0
1996-06-27,0.4,10.9,24.3,67.0,1019.0,5.7,287.0,51.0,5.0
1996-06-28,0.0,14.0,26.9,65.0,1019.1,5.3,161.0,24.0,4.0
1996-06-29,0.0,14.8,26.4,69.0,1014.7,6.8,242.0,52.0,7.0
1996-06-30,0.2,16.9,23.0,70.0,1011.8,11.4,87.0,42.0,0.0
1996-07-01,1.0,17.1,22.1,75.0,1010.3,8.5,53.0,86.0,1.0
1996-07-02,7.3,16.6,19.9,82.0,1009.5,10.2,36.0,86.0,9.0
1996-07-03,0.7,15.6,21.4,77.0,1012.5,10.2,57.0,45.0,7.0
1996-07-04,0.0,14.0,26.0,71.0,1016.2,5.6,175.0,26.0,6.0
1996-07-05,0.5,17.4,28.3,73.0,1013.2,7.0,95.0,39.0,7.0
1996-07-06,0.1,17.4,27.4,68.0,1006.1,6.1,231.0,29.0,6.0
1996-07-07,0.4,17.8,26.5,76.0,1005.0,10.1,59.0,43.0,6.0
1996-07-08,6.0,18.5,23.6,67.0,1000.3,8.0,291.0,61.0,8.0
1996-07-09,0.3,15.4,24.9,44.0,1014.3,6.4,27.0,66.0,1.0
1996-07-10,0.1,14.3,23.9,64.0,1018.4,7.9,67.0,42.0,0.0
1996-07-11,0.0,13.2,24.9,68.0,1017.9,6.3,77.0,39.0,6.0
1996-07-12,0.0,16.0,26.7,63.0,1017.4,5.8,98.0,64.0,3.0
1996-07-13,0.0,15.4,28.6,65.0,1020.0,4.4,63.0,21.0,5.0
1996-07-14,0.0,17.3,30.2,61.0,1021.9,5.3,53.0,34.0,5.0
1996-07-15,0.0,18.9,30.8,60.0,1018.9,4.8,39.0,37.0,2.0
1996-07-16,0.5,20.3,32.1,59.0,1016.8,5.6,66.0,45.0,1.0
1996-07-17,4.1,19.6,24.1,67.0,1019.3,11.4,62.0,68.0,3.0
1996-07-18,0.0,17.3,27.6,58.0,1016.9,7.4,80.0,31.0,0.0
1996-07-19,0.0,18.3,25.8,59.0,1017.2,13.6,65.0,25.0,0.0
1996-07-20,0.0,19.1,24.1,44.0,1020.3,15.0,60.0,55.0,0.0
1996-07-21,0.0,17.2,24.8,45.0,1021.6,8.6,53.0,24.0,0.0
1996-07-22,0.0,16.9,26.5,46.0,1022.0,7.6,68.0,12.0,0.0
1996-07-23,0.0,15.0,29.0,53.0,1020.5,6.4,109.0,15.0,0.0
1996-07-24,0.0,18.8,30.3,58.0,1013.8,11.9,243.0,72.0,0.0
1996-07-25,0.7,20.8,29.5,59.0,1012.0,6.4,101.0,22.0,1.0
1996-07-26,0.5,19.1,29.6,57.0,1015.8,8.8,64.0,32.0,0.0
1996-07-27,0.0,19.4,30.5,52.0,1018.0,8.6,91.0,66.0,0.0
1996-07-28,0.1,18.7,29.9,61.0,1016.9,7.2,105.0,57.0,3.0
1996-07-29,0.0,19.6,30.3,63.0,1013.8,4.4,128.0,13.0,0.0
1996-07-30,5.9,19.8,27.7,67.0,1010.1,5.8,349.0,63.0,3.0
1996-07-31,0.0,17.7,28.8,61.0,1013.6,3.7,92.0,15.0,3.0
1996-08-01,0.0,19.0,30.7,61.0,1016.6,5.8,95.0,24.0,5.0
1996-08-02,0.1,20.7,32.5,54.0,1016.8,4.0,106.0,33.0,0.0
1996-08-03,2.8,21.3,29.7,68.0,1015.8,6.3,56.0,62.0,3.0
1996-08-04,4.6,19.2,25.9,62.0,1016.3,11.5,60.0,40.0,4.0
1996-08-05,0.9,18.7,26.1,55.0,1015.7,8.4,69.0,37.0,2.0
1996-08-06,0.1,17.7,27.7,68.0,1014.7,5.2,190.0,72.0,2.0
1996-08-07,0.0,18.2,28.6,71.0,1015.3,5.4,109.0,38.0,7.0
1996-08-08,0.6,19.6,27.4,73.0,1013.1,5.3,42.0,77.0,3.0
1996-08-09,0.0,18.3,28.2,62.0,1014.7,7.4,73.0,23.0,0.0
1996-08-10,0.0,18.9,29.2,62.0,1013.5,6.3,82.0,66.0,0.0
1996-08-11,10.3,19.3,27.2,75.0,1010.1,8.7,74.0,76.0,6.0
1996-08-12,39.1,17.7,25.2,86.0,1007.9,8.8,33.0,78.0,19.0
1996-08-13,9.9,14.9,23.0,85.0,1011.3,7.0,43.0,47.0,14.0
1996-08-14,1.1,15.5,25.3,78.0,1013.0,4.2,96.0,83.0,10.0
1996-08-15,0.9,17.8,24.4,80.0,1013.5,7.1,36.0,72.0,8.0
1996-08-16,0.0,16.1,26.8,75.0,1015.4,3.7,104.0,31.0,7.0
1996-08-17,0.0,17.3,27.7,72.0,1016.7,4.1,106.0,37.0,5.0
1996-08-18,1.6,18.9,25.6,73.0,1016.8,8.2,52.0,44.0,5.0
1996-08-19,0.0,15.9,28.1,62.0,1016.3,6.2,11.0,15.0,6.0
1996-08-20,0.0,16.5,27.4,58.0,1015.6,7.9,16.0,25.0,0.0
1996-08-21,0.0,15.9,28.1,64.0,1013.9,5.0,44.0,28.0,0.0
1996-08-22,0.2,17.9,26.6,74.0,1010.5,5.8,80.0,59.0,5.0
1996-08-23,0.0,17.3,28.4,69.0,1010.1,3.1,235.0,24.0,5.0
1996-08-24,2.2,17.6,28.0,74.0,1009.9,5.0,90.0,23.0,7.0
1996-08-25,11.2,17.7,25.3,81.0,1011.0,4.2,60.0,51.0,13.0
1996-08-26,3.3,17.5,24.5,78.0,1014.0,7.5,35.0,68.0,7.0
1996-08-27,0.3,18.1,25.4,79.0,1015.1,4.5,55.0,66.0,7.0
1996-08-28,23.2,18.3,24.9,84.0,1010.4,8.0,48.0,68.0,14.0
1996-08-29,7.0,16.0,23.9,77.0,1012.7,6.1,30.0,41.0,9.0
1996-08-30,4.9,16.7,24.2,74.0,1014.1,5.8,15.0,32.0,4.0
1996-08-31,0.9,16.4,22.4,70.0,1015.7,10.7,33.0,90.0,3.0
1996-09-01,0.3,15.4,23.6,68.0,1016.2,4.5,316.0,80.0,1.0
1996-09-02,2.0,14.6,22.9,68.0,1015.9,6.1,39.0,93.0,5.0
1996-09-03,0.0,15.0,22.4,69.0,1014.0,6.8,40.0,85.0,0.0
1996-09-04,0.5,16.6,23.9,67.0,1011.6,8.1,33.0,34.0,1.0
1996-09-05,4.4,14.5,25.7,74.0,1009.4,6.7,26.0,25.0,2.0
1996-09-06,0.4,13.8,22.1,66.0,1010.5,8.0,82.0,26.0,4.0
1996-09-07,0.7,11.8,19.6,63.0,1011.6,9.8,84.0,14.0,4.0
1996-09-08,0.0,8.7,21.9,56.0,1012.8,7.4,53.0,13.0,0.0
1996-09-09,0.1,13.0,19.6,56.0,1015.7,7.2,60.0,28.0,0.0
1996-09-10,0.0,10.6,20.2,72.0,1016.2,4.3,77.0,30.0,0.0
1996-09-11,1.1,12.3,21.3,79.0,1014.2,6.3,77.0,34.0,10.0
1996-09-12,0.0,14.1,21.1,82.0,1004.7,8.3,38.0,93.0,8.0
1996-09-13,4.6,11.1,18.0,80.0,1000.0,8.5,53.0,42.0,15.0
1996-09-14,0.0,8.0,23.1,69.0,1009.6,5.7,196.0,31.0,9.0
1996-09-15,1.1,12.6,21.5,75.0,1016.5,6.5,72.0,27.0,1.0
1996-09-16,2.4,12.5,20.4,74.0,1017.5,7.6,68.0,44.0,9.0
1996-09-17,1.7,12.0,19.2,70.0,1014.9,8.2,70.0,70.0,2.0
1996-09-18,4.6,13.9,16.5,74.0,1012.3,16.2,39.0,86.0,7.0
1996-09-19,3.9,12.8,15.9,72.0,1011.5,17.5,35.0,100.0,6.0
1996-09-20,1.9,13.0,15.9,74.0,1007.6,5.6,15.0,99.0,2.0
1996-09-21,14.4,12.4,15.6,89.0,1005.2,8.0,23.0,92.0,15.0
1996-09-22,5.0,11.2,19.9,83.0,1003.4,5.9,41.0,90.0,13.0
1996-09-23,18.4,13.9,17.0,87.0,998.7,8.5,309.0,100.0,13.0
1996-09-24,6.6,13.1,21.1,83.0,1003.5,4.4,174.0,61.0,14.0
1996-09-25,4.8,12.4,18.3,79.0,1009.8,5.1,31.0,85.0,9.0
1996-09-26,0.3,11.2,20.0,67.0,1014.8,5.8,25.0,16.0,3.0
1996-09-27,0.0,10.8,20.9,69.0,1016.8,4.4,184.0,25.0,0.0
1996-09-28,0.6,10.8,21.2,81.0,1019.3,4.3,65.0,58.0,11.0
1996-09-29,0.4,11.9,20.4,83.0,1025.4,5.2,66.0,75.0,12.0
1996-09-30,0.0,12.0,21.7,82.0,1022.5,4.7,113.0,56.0,13.0
1996-10-01,0.0,12.2,21.4,81.0,1015.7,5.5,108.0,46.0,10.0
1996-10-02,37.9,11.8,16.5,90.0,1009.2,9.4,137.0,94.0,21.0
1996-10-03,0.1,10.6,17.0,65.0,1019.6,7.1,30.0,74.0,0.0
1996-10-04,0.0,9.7,18.0,70.0,1021.2,8.1,33.0,25.0,0.0
1996-10-05,17.6,9.5,14.4,86.0,1011.6,8.0,34.0,97.0,18.0
1996-10-06,15.1,12.4,14.4,83.0,1012.2,14.7,35.0,96.0,20.0
1996-10-07,9.9,13.4,17.4,83.0,1017.1,12.0,48.0,98.0,14.0
1996-10-08,11.6,14.1,16.5,82.0,1013.0,17.7,45.0,100.0,18.0
1996-10-09,2.1,13.9,20.2,72.0,1013.3,10.0,38.0,87.0,3.0
1996-10-10,0.0,12.8,20.2,75.0,1016.8,6.6,24.0,42.0,2.0
1996-10-11,0.0,11.5,19.5,74.0,1019.8,8.0,39.0,24.0,6.0
1996-10-12,0.0,9.3,18.3,76.0,1020.2,5.0,45.0,11.0,3.0
1996-10-13,0.0,8.6,17.5,86.0,1020.5,5.6,63.0,56.0,12.0
1996-10-14,3.5,12.9,15.6,86.0,1017.6,11.9,39.0,99.0,12.0
1996-10-15,31.7,14.0,17.2,92.0,1011.2,13.2,57.0,100.0,19.0
1996-10-16,32.0,14.4,17.7,95.0,1003.5,12.4,63.0,97.0,24.0
1996-10-17,25.5,12.8,17.6,89.0,1004.9,8.6,80.0,99.0,24.0
1996-10-18,13.1,10.8,15.1,84.0,1011.0,6.8,355.0,70.0,12.0
1996-10-19,0.0,8.1,16.7,83.0,1015.9,4.0,189.0,40.0,8.0
1996-10-20,0.0,7.1,18.3,83.0,1021.0,5.5,218.0,37.0,11.0
1996-10-21,0.0,8.7,17.1,81.0,1015.1,4.5,85.0,28.0,5.0
1996-10-22,0.0,7.4,18.5,88.0,1017.7,5.6,71.0,22.0,15.0
1996-10-23,0.1,9.9,16.8,84.0,1023.5,5.5,63.0,63.0,12.0
1996-10-24,0.1,10.5,15.2,79.0,1025.8,6.0,95.0,71.0,8.0
1996-10-25,0.0,8.6,13.0,73.0,1026.1,5.1,63.0,77.0,0.0
1996-10-26,1.6,6.2,13.4,78.0,1027.3,4.0,44.0,94.0,10.0
1996-10-27,0.0,5.6,14.6,82.0,1027.0,4.0,235.0,59.0,10.0
1996-10-28,0.0,6.0,15.8,83.0,1020.7,4.3,189.0,71.0,10.0
1996-10-29,2.0,11.4,16.9,84.0,1012.7,3.6,195.0,84.0,13.0
1996-10-30,0.0,7.3,17.4,85.0,1017.4,5.1,58.0,28.0,14.0
1996-10-31,0.0,7.9,15.7,82.0,1025.6,5.5,76.0,64.0,12.0
1996-11-01,0.0,8.1,15.3,86.0,1022.7,3.2,90.0,70.0,13.0
1996-11-02,0.0,6.0,16.5,85.0,1027.0,3.2,165.0,29.0,11.0
1996-11-03,0.0,5.9,16.1,89.0,1026.5,4.4,153.0,38.0,15.0
1996-11-04,0.0,7.2,13.8,93.0,1023.7,3.6,126.0,85.0,17.0
1996-11-05,1.0,7.4,15.1,90.0,1018.0,3.5,88.0,95.0,15.0
1996-11-06,0.3,9.9,16.0,87.0,1021.2,7.1,271.0,63.0,15.0
1996-11-07,0.0,6.2,15.3,85.0,1020.1,8.0,217.0,35.0,11.0
1996-11-08,0.0,7.5,15.5,83.0,1020.8,4.5,57.0,25.0,8.0
1996-11-09,0.3,8.1,14.7,79.0,1028.9,6.9,25.0,53.0,10.0
1996-11-10,1.5,8.0,11.8,84.0,1024.1,6.9,29.0,98.0,6.0
