date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
2016-03-02,2.3,3.5,13.7,85.0,1009.3,7.1,85.0,93.0,15.0
2016-03-03,44.9,3.7,7.8,86.0,996.2,13.9,34.0,99.0,23.0
2016-03-04,0.0,-0.5,12.8,75.0,1003.7,7.2,196.0,58.0,6.0
2016-03-05,21.0,4.6,10.4,89.0,1001.0,13.6,114.0,98.0,24.0
2016-03-06,1.4,2.8,11.8,85.0,999.8,4.9,218.0,52.0,15.0
2016-03-07,2.4,3.0,9.2,84.0,1001.5,8.0,20.0,64.0,13.0
2016-03-08,8.2,0.5,8.0,90.0,1007.8,12.4,43.0,94.0,21.0
2016-03-09,8.2,4.5,9.1,72.0,1010.3,16.3,36.0,84.0,9.0
2016-03-10,0.0,3.3,14.1,62.0,1009.4,7.9,25.0,75.0,0.0
2016-03-11,0.0,5.6,13.2,71.0,1015.4,4.3,39.0,95.0,0.0
2016-03-12,0.0,4.8,14.4,70.0,1018.7,9.3,57.0,59.0,3.0
2016-03-13,0.0,4.6,14.3,57.0,1019.5,15.1,59.0,23.0,0.0
2016-03-14,0.0,4.4,13.3,55.0,1022.5,12.7,54.0,31.0,0.0
2016-03-15,2.1,3.2,12.4,75.0,1018.3,8.3,88.0,69.0,4.0
2016-03-16,0.2,4.9,11.0,61.0,1022.0,19.8,56.0,95.0,0.0
2016-03-17,0.0,5.6,13.4,55.0,1025.3,10.0,38.0,37.0,0.0
2016-03-18,0.0,2.4,15.5,73.0,1017.8,4.8,203.0,0.0,4.0
2016-03-19,0.0,2.8,16.9,77.0,1015.3,4.3,94.0,12.0,7.0
2016-03-20,0.0,3.5,17.2,81.0,1015.5,5.9,103.0,27.0,10.0
2016-03-21,0.0,6.8,15.8,84.0,1013.2,6.1,75.0,43.0,10.0
2016-03-22,0.0,7.4,15.2,76.0,1007.4,10.9,60.0,40.0,10.0
2016-03-23,0.0,7.9,14.2,52.0,999.8,18.7,65.0,70.0,0.0
2016-03-24,0.0,1.6,15.2,67.0,1007.7,7.6,214.0,16.0,2.0
2016-03-25,0.0,6.5,14.8,71.0,1015.7,7.1,101.0,95.0,5.0
2016-03-26,0.0,5.7,15.5,79.0,1017.5,7.0,90.0,46.0,8.0
2016-03-27,0.0,4.5,15.8,84.0,1016.0,7.0,83.0,70.0,12.0
2016-03-28,0.0,9.2,15.7,82.0,1013.0,6.9,115.0,82.0,11.0
2016-03-29,0.0,7.4,18.2,76.0,1013.5,6.9,218.0,49.0,7.0
2016-03-30,0.0,7.6,18.1,83.0,1017.6,7.0,134.0,62.0,11.0
2016-03-31,0.2,8.0,17.7,87.0,1017.1,7.5,76.0,80.0,13.0
2016-04-01,0.0,11.0,18.9,84.0,1015.6,9.2,67.0,94.0,11.0
2016-04-02,0.0,10.6,19.5,76.0,1019.3,7.8,59.0,86.0,9.0
